id	title
1373	Star Trek V: The Final Frontier
1374	Star Trek: The Wrath of Khan
1375	Star Trek III: The Search for Spock
1376	Star Trek IV: The Voyage Home
1377	Batman Returns
1378	Young Guns
1379	Young Guns II
1380	Grease
1381	Grease
1382	Marked for Death
1383	Adrenalin: Fear the Rush
1384	The Substance of Fire
1385	Under Siege
1386	Terror in a Texas Town
1387	Jaws
1388	Jaws
1389	Jaws 3-D
1390	My Fellow Americans
1391	Mars Attacks!
1392	Citizen Ruth
1393	Jerry Maguire
1394	Raising Arizona
1395	Tin Men
1396	Sneakers
1397	Bastard Out of Carolina
1398	In Love and War
1399	Marvin's Room
1401	Ghosts of Mississippi
1404	Night Falls on Manhattan
1405	Beavis and Butt-Head Do America
1406	La ceremonie
1407	Scream
1408	The Last of the Mohicans
1409	Michael Clayton
1410	The Evening Star
1411	Hamlet
1412	Some Mother's Son
1413	The Whole Wide World
1414	The Mother
1415	Les voleurs
1416	Evita
1417	The Portrait of a Lady
1419	Walkabout
1420	Message to Love: The Isle of Wight Festival
1421	The Grateful Dead
1422	Murder at 1600
1423	Hearts and Minds
1425	Fierce Creatures
1426	Zeus and Roxanne
1427	Turbulence
1428	Angel Baby
1429	Ging chaat goo si 4: Ji gaan daan yam mo
1430	Underworld
1431	Beverly Hills Ninja
1432	Metro
1433	The Time Machine
1434	The Strangers
1437	The Cement Garden
1438	Dante's Peak
1439	Meet Wally Sparks
1440	Amos & Andrew
1441	Benny & Joon
1442	Prefontaine
1444	Guantanamera
1445	McHale's Navy
1446	Kolja
1447	Gridlock'd
1449	Waiting for Guffman
1450	Kavkazskiy plennik
1453	The Beautician and the Beast
1454	SubUrbia
1455	Hotel de Love
1456	The Pest
1457	Fools Rush In
1458	Touch
1459	Absolute Power
1460	That Darn Cat
1461	Vegas Vacation
1463	That Old Feeling
1464	Lost Highway
1465	Rosewood
1466	Donnie Brasco
1468	Booty Call
1471	Boys Life 2
1472	City of Industry
1473	Children of Men
1474	Jungle 2 Jungle
1475	Kama Sutra: A Tale of Love
1476	Private Parts
1477	Love Jones
1479	The Saint
1480	Smilla's Sense of Snow
1482	Van Helsing
1483	Crash
1484	The Daytrippers
1485	Liar Liar
1486	The Quiet Room
1487	Selena
1488	The Devil's Own
1489	Cats Don't Dance
1490	B*A*P*S
1493	Love and Other Catastrophes
1495	Turbo: A Power Rangers Movie
1496	Anna Karenina
1497	Double Team
1498	Inventing the Abbotts
1499	Anaconda
1500	Grosse Pointe Blank
1501	Keys to Tulsa
1502	KISS Meets the Phantom of the Park
1503	8 Heads in a Duffel Bag
1504	Hollow Reed
1507	Paradise Road
1508	The Time Traveler's Wife
1509	Walk All Over Me
1510	A Brother's Kiss
1511	Shekvarebuli kulinaris ataserti retsepti
1513	Romy and Michele's High School Reunion
1514	Feng yue
1515	Volcano
1516	Children of the Revolution
1517	Austin Powers: International Man of Mystery
1518	Mujeres al borde de un ataque de nervios
1519	Broken English
1520	The Ten Commandments
1522	Ripe
1523	Truth or Consequences, N.M.
1525	Warriors of Virtue
1526	Fathers' Day
1527	The Fifth Element
1528	Intimate Relations
1529	Nirgendwo in Afrika
1531	Losing Chase
1532	Sprung
1533	La promesse
1534	Le bonheur
1535	Love! Valour! Compassion!
1537	Shall we dansu?
1538	The Second Jungle Book: Mowgli & Baloo
1539	Twin Town
1541	Addicted to Love
1542	Brassed Off
1543	The Designated Mourner
1544	The Lost World: Jurassic Park
1545	Ponette
1546	Schizopolis
1547	Saving Shiloh
1548	"The War at Home"
1549	Rough Magic
1550	Trial and Error
1551	Buddy
1552	Con Air
1554	The Pillow Book
1555	En avoir (ou pas)
1556	Speed 2: Cruise Control
1558	Sudden Manhattan
1561	Wedding Bell Blues
1562	Batman & Robin
1563	Dream with the Fishes
1564	Roseanna's Grave
1565	Head Above Water
1566	Hercules
1567	The Last Time I Committed Suicide
1568	Murder Me, Murder You
1569	My Best Friend's Wedding
1570	Tetsuo II: Body Hammer
1571	Chacun cherche son chat
1572	Le mepris
1573	Face/Off
1574	The Fall
1575	Gabbeh
1580	Men in Black
1581	Out to Sea
1582	Wild America
1583	A Simple Wish
1584	Contact
1585	Love Serenade
1586	G.I. Jane
1587	Conan the Barbarian
1588	George of the Jungle
1589	Cop Land
1590	Event Horizon
1591	Spawn
1592	Air Bud
1593	Picture Perfect
1594	In the Company of Men
1595	Free Willy 3: The Rescue
1596	Career Girls
1597	Conspiracy Theory
1598	Desperate Measures
1599	Steel Magnolias
1600	She's So Lovely
1601	Hoodlum
1602	Leave It to Beaver
1603	Mimic
1604	Money Talks
1605	Excess Baggage
1606	Kull the Conqueror
1608	Air Force One
1609	One Eight Seven
1610	The Hunt for Red October
1611	My Own Private Idaho
1612	Kiss Me, Guido
1613	Star Maps
1614	In & Out
1615	The Edge
1616	The Peacemaker
1617	L.A. Confidential
1619	Seven Years in Tibet
1620	Kiss the Girls
1621	Soul Food
1622	Kicked in the Head
1623	Wishmaster
1624	A Thousand Acres
1625	The Game
1626	Fire Down Below
1627	U Turn
1628	The Day of the Locust
1629	The MatchMaker
1631	The Assignment
1632	A Smile Like Yours
1633	Ulee's Gold
1635	The Ice Storm
1636	Stag
1639	Chasing Amy
1640	How to Be a Player
1641	The Full Monty
1642	Indian Summer
1643	Mrs Brown
1644	I Know What You Did Last Summer
1645	The Devil's Advocate
1646	RocketMan
1647	Playing God
1648	The House of Yes
1649	Fast, Cheap & Out of Control
1650	Washington Square
1651	Telling Lies in America
1652	Year of the Horse
1653	Gattaca
1654	FairyTale: A True Story
1655	The Phantom of the Opera
1656	Swept from the Sea
1657	Wonderland
1658	A Life Less Ordinary
1659	The Hurricane
1660	Eve's Bayou
1661	Switchback
1662	Gang Related
1663	Stripes
1665	Bean
1666	Hugo Pool
1667	Mad City
1668	One Night Stand
1669	The Tango Lesson
1670	Welcome to Sarajevo
1671	Deceiver
1672	The Rainmaker
1673	Boogie Nights
1674	Witness
1675	Incognito
1676	Starship Troopers
1677	Critical Care
1678	The Joy Luck Club
1679	Chairman of the Board
1680	Sliding Doors
1681	Mortal Kombat: Annihilation
1682	The Truman Show
1683	The Wings of the Dove
1684	Mrs Dalloway
1685	I Love You, I Love You Not
1686	Red Corner
1687	The Jackal
1688	Anastasia
1689	The Man Who Knew Too Little
1690	Alien³
1692	Alien Escape
1693	Amistad
1694	The Apostle
1695	Artemisia
1696	Bent
1698	Les Boys
1699	The Butcher Boy
1701	Deconstructing Harry
1702	Flubber
1703	For Richer or Poorer
1704	Good Will Hunting
1707	Home Alone 3
1708	Ill Gotten Gains
1709	Legal Deceit
1710	Man of Her Dreams
1711	Midnight in the Garden of Good and Evil
1713	Mousehunt
1714	Never Met Picasso
1715	Office Killer
1716	Other Voices, Other Rooms
1717	Scream 2
1719	The Sweet Hereafter
1720	Time Tracers
1721	Titanic
1722	Tomorrow Never Dies
1723	Twisted
1725	The Education of Little Tree
1726	The Postman
1727	The Horse Whisperer
1728	The Winter Guest
1729	Jackie Brown
1730	Kundun
1731	Mr. Magoo
1732	The Big Lebowski
1733	Afterglow
1734	Ma vie en rose
1735	Great Expectations
1739	3 Ninjas: High Noon at Mega Mountain
1740	Men of Means
1742	Caught Up
1743	Arguing the World
1744	Firestorm
1746	Senseless
1747	Wag the Dog
1748	Dark City
1749	The Leading Man
1750	Star Kid
1752	A Hard Rain's Gonna Fall
1753	Half Baked
1754	Fallen
1755	Shooting Fish
1756	The Prophecy II
1757	Duo luo tian shi
1759	O Que É Isso, Companheiro?
1760	Spice World
1762	Deep Rising
1765	A Letter from Death Row
1767	Music from Another Room
1769	The Replacement Killers
1770	B. Monkey
1771	The Night Flier
1772	Blues Brothers 2000
1773	Tokyo Fist
1774	Zardoz
1776	Joy Ride
1777	The Wedding Singer
1779	Sphere
1780	Ayn Rand: A Sense of Life
1781	A Further Gesture
1782	Little City
1783	Palmetto
1784	As Good as It Gets
1785	King of New York
1788	Men with Guns
1789	The Sadness of Sex
1791	Twilight
1792	U.S. Marshals
1793	Welcome to Woop Woop
1794	Love and Death on Long Island
1795	El callejón de los milagros
1796	In God's Hands
1797	Everest
1798	Hush
1799	Suicide Kings
1801	The Man in the Iron Mask
1804	The Newton Boys
1805	Where the Wild Things Are
1806	Paulie
1807	A Cool, Dry Place
1809	Hana-bi
1810	Primary Colors
1811	Niagara
1812	Wide Awake
1814	A Price Above Rubies
1815	East of Eden
1816	Two Girls and a Guy
1817	No Looking Back
1819	Storefront Hitchcock
1820	The Proposition
1821	The Object of My Affection
1822	Meet the Deedles
1824	Homegrown
1825	The Players Club
1826	Barney's Great Adventure
1827	Big
1829	Chinese Box
1831	Lost in Space
1832	Heaven's Burning
1833	Mercury Rising
1834	The Spanish Prisoner
1835	City of Angels
1836	The Last Days of Disco
1837	The Odd Couple II
1839	My Giant
1840	He Got Game
1841	The Gingerbread Man
1842	Illtown
1843	Slappy and the Stinkers
1844	Carne tremula
1845	Zero Effect
1846	Nil by Mouth
1848	The Borrowers
1849	Prince Valiant
1850	I Love You, Don't Touch Me!
1851	Leather Jacket Love Story
1853	An Alan Smithee Film: Burn Hollywood Burn
1854	Kissing a Fool
1855	Krippendorf's Tribe
1856	Kurt & Courtney
1857	The Real Blonde
1858	Yat goh hiu yan
1859	Ta'm e guilass
1860	Karakter
1861	Budbringeren
1862	Species II
1863	Major League: Back to the Minors
1864	Sour Grapes
1865	Wild Man Blues
1866	The Big Hit
1867	Tarzan and the Lost City
1869	Black Dog
1870	Dancer, Texas Pop. 81
1871	Priyatel pokoynika
1872	Slumdog Millionaire
1873	Les miserables
1874	Still Breathing
1875	Clockwatchers
1876	Deep Impact
1877	Little Men
1878	Face/Off
1879	The Hanging Garden
1880	Lawn Dogs
1881	Quest for Camelot
1882	Godzilla
1883	Bulworth
1884	Fear and Loathing in Las Vegas
1885	The Opposite of Sex
1886	I Got the Hook Up
1887	Almost Heroes
1888	Hope Floats
1889	Insomnia
1890	Little Boy Blue
1891	Coyote Ugly
1892	A Perfect Murder
1893	Jenseits der Stille
1894	Six Days Seven Nights
1895	Can't Hardly Wait
1896	Cousin Bette
1897	High Art
1898	The Land Girls
1899	Passion in the Desert
1900	Bacheha-Ye aseman
1901	Dear Jesse
1902	Dream for an Insomniac
1903	Hav Plenty
1904	Henry Fool
1906	Mr. Jealousy
1907	Mulan
1908	Resurrection Man
1909	The X Files
1910	I Went Down
1911	Doctor Dolittle
1912	Out of Sight
1913	Picnic at Hanging Rock
1914	Smoke Signals
1915	Viagem ao Principio do Mundo
1916	Buffalo '66
1917	Armageddon
1918	Lethal Weapon 4
1919	Madeline
1920	Small Soldiers
1921	Pi
1922	What Ever Happened to Baby Jane?
1923	There's Something About Mary
1924	Plan 9 from Outer Space
1925	Der Himmel über Berlin
1926	The Broadway Melody
1927	All Quiet on the Western Front
1928	Spirit: Stallion of the Cimarron
1929	Grand Hotel
1930	Cavalcade
1931	Mutiny on the Bounty
1932	The Great Ziegfeld
1933	The Life of Emile Zola
1934	You Can't Take It with You
1935	How Green Was My Valley
1936	Mrs. Miniver
1937	Going My Way
1938	The Lost Weekend
1939	The Best Years of Our Lives
1940	Gentleman's Agreement
1941	Hamlet
1942	All the King's Men
1943	The Greatest Show on Earth
1944	From Here to Eternity
1945	On the Waterfront
1946	Back to the Future
1947	West Side Story
1948	Tom Jones
1949	A Man for All Seasons
1950	In the Heat of the Night
1951	Oliver!
1952	Midnight Cowboy
1953	The French Connection
1954	Rocky
1955	Kramer vs. Kramer
1956	Ordinary People
1957	Chariots of Fire
1958	Terms of Endearment
1959	Out of Africa
1960	The Last Emperor
1961	Rain Man
1962	Driving Miss Daisy
1963	Take the Money and Run
1964	Klute
1965	Repo Man
1966	Metropolitan
1967	Labyrinth
1968	The Breakfast Club
1969	A Nightmare on Elm Street Part 2: Freddy's Revenge
1970	A Nightmare on Elm Street 3: Dream Warriors
1971	A Nightmare on Elm Street 4: The Dream Master
1972	A Nightmare on Elm Street: The Dream Child
1973	Freddy's Dead: The Final Nightmare
1974	Friday the 13th
1975	Friday the 13th Part 2
1976	Friday the 13th Part III
1977	Friday the 13th: The Final Chapter
1978	Friday the 13th: A New Beginning
1979	Jason Lives: Friday the 13th Part VI
1980	Friday the 13th Part VII: The New Blood
1981	Friday the 13th Part VIII: Jason Takes Manhattan
1982	Halloween
1983	Halloween II
1984	Halloween III: Season of the Witch
1985	Halloween 4: The Return of Michael Myers
1986	Halloween 5
1987	Prom Night
1988	Hello Mary Lou: Prom Night II
1989	Prom Night III: The Last Kiss
1990	Prom Night IV: Deliver Us from Evil
1991	Bride of Chucky
1992	Child's Play 2
1993	Child's Play 3
1994	Poltergeist
1995	Poltergeist II: The Other Side
1996	Poltergeist III
1997	The Exorcist
1998	Exorcist II: The Heretic
1999	The Exorcist III
2000	Lethal Weapon
2001	Lethal Weapon
2002	Lethal Weapon 3
2003	Gremlins
2004	Gremlins 2: The New Batch
2005	The Goonies
2006	The Mask of Zorro
2007	Polish Wedding
2008	This World, Then the Fireworks
2009	Soylent Green
2010	Metropolis
2011	Back to the Future Part II
2012	Back to the Future Part III
2013	The Poseidon Adventure
2014	Freaky Friday
2015	The AbsentMinded Professor
2016	The Apple Dumpling Gang Rides Again
2017	Babes in Toyland
2018	Bambi
2019	Shichinin no samurai
2020	Dangerous Liaisons
2021	Dune
2022	The Last Temptation of Christ
2023	The Godfather: Part III
2024	The Rapture
2025	Lolita
2026	Disturbing Behavior
2027	Jane Austen's Mafia!
2028	Saving Private Ryan
2029	Billy's Hollywood Screen Kiss
2030	Dong gong xi gong
2031	The Million Dollar Duck
2032	The Barefoot Executive
2033	The Black Cauldron
2034	The Black Hole
2035	Blackbeard's Ghost
2036	Blank Check
2037	Candleshoe
2038	The Cat from Outer Space
2039	Cheetah
2040	The Computer Wore Tennis Shoes
2041	Condorman
2042	D2: The Mighty Ducks
2043	Darby O'Gill and the Little People
2044	The Devil and Max Devlin
2045	A Far Off Place
2046	Flight of the Navigator
2047	The Gnome-Mobile
2048	The Great Mouse Detective
2049	The Happiest Millionaire
2050	Herbie Goes Bananas
2051	Herbie Goes to Monte Carlo
2052	Hocus Pocus
2053	Honey I Blew Up the Kid
2054	Honey, I Shrunk the Kids
2055	Hot Lead and Cold Feet
2056	In Search of the Castaways
2057	Homeward Bound: The Incredible Journey
2058	The Negotiator
2059	The Parent Trap
2060	BASEketball
2061	Full Tilt Boogie
2062	The Governess
2063	Le septieme ciel
2064	Roger & Me
2065	The Purple Rose of Cairo
2066	Out of the Past
2067	Doctor Zhivago
2068	Fanny och Alexander
2069	The Trip to Bountiful
2070	Tender Mercies
2071	And the Band Played On
2072	The 'burbs
2073	Fandango
2074	Il portiere di notte
2075	Mephisto
2076	Blue Velvet
2077	The Journey of Natty Gann
2078	The Jungle Book
2079	Kidnap
2080	Lady and the Tramp
2081	The Little Mermaid
2082	The Mighty Ducks
2083	The Muppet Christmas Carol
2084	Newsies
2085	One Hundred and One Dalmatians
2086	One Magic Christmas
2087	Peter Pan
2088	Popeye
2089	The Rescuers Down Under
2090	The Rescuers
2091	Race to Witch Mountain
2092	The Return of Jafar
2093	Return to Oz
2094	The Rocketeer
2095	The Shaggy D.A.
2096	Sleeping Beauty
2097	Something Wicked This Way Comes
2098	Son of Flubber
2099	Song of the South
2100	Splash
2101	Squanto: A Warrior's Tale
2102	Steamboat Willie
2103	Tall Tale
2104	Tex
2105	TRON
2106	Swing Kids
2107	Halloween H20: 20 Years Later
2108	L.A. Story
2109	The Jerk
2110	Dead Men Don't Wear Plaid
2111	The Man with Two Brains
2112	Grand Canyon
2113	Graveyard Shift
2114	The Outsiders
2115	Indiana Jones and the Temple of Doom
2116	The Lord of the Rings: The Return of the King
2117	Nineteen Eighty-Four
2118	"The Dead Zone"
2119	Maximum Overdrive
2120	Needful Things
2121	Cujo
2122	Children of the Corn
2123	All Dogs Go to Heaven
2124	The Addams Family
2125	Ever After
2126	Snake Eyes
2127	First Love, Last Rites
2128	Safe Men
2129	Die Salzmänner von Tibet
2130	Atlantic City
2131	Hostsonaten
2132	Who's Afraid of Virginia Woolf?
2133	Adventures in Babysitting
2134	Weird Science
2135	Doctor Dolittle
2136	The Nutty Professor
2137	Charlotte's Web
2138	Watership Down
2139	The Secret of NIMH
2140	The Dark Crystal
2141	An American Tail
2142	An American Tail: Fievel Goes West
2143	Legend
2144	Sixteen Candles
2145	Pretty in Pink
2146	St. Elmo's Fire
2147	The Clan of the Cave Bear
2148	"House M.D."
2149	House II: The Second Story
2150	The Gods Must Be Crazy
2151	The Gods Must Be Crazy II
2152	Air Bud: Golden Receiver
2154	How Stella Got Her Groove Back
2155	Slums of Beverly Hills
2156	Il testimone dello sposo
2157	La femme de chambre du Titanic
2158	Henry: Portrait of a Serial Killer, Part 2
2159	Henry: Portrait of a Serial Killer
2160	Rosemary's Baby
2161	The Neverending Story III
2162	The Neverending Story II: The Next Chapter
2163	Attack of the Killer Tomatoes!
2164	Surf Nazis Must Die
2165	Your Friends & Neighbors
2166	Return to Paradise
2167	Blade
2168	Dance with Me
2169	Dead Man on Campus
2170	Wrongfully Accused
2171	Next Stop Wonderland
2172	Strike!
2173	The Navigator: A Mediaeval Odyssey
2174	Beetle Juice
2175	Deja Vu
2176	Rope
2177	Family Plot
2178	Frenzy
2179	Topaz
2180	Torn Curtain
2181	Marnie
2182	The Wrong Man
2183	The Man Who Knew Too Much
2184	The Trouble with Harry
2185	I Confess
2186	Strangers on a Train
2187	Stage Fright
2188	54
2189	I Married a Strange Person!
2190	Why Do Fools Fall in Love
2191	Keep the Aspidistra Flying
2192	Regarde la mer
2193	Willow
2194	The Untouchables
2195	Dirty Work
2196	Knock Off
2197	Firelight
2199	Griffin & Phoenix
2200	Under Capricorn
2201	The Paradine Case
2202	Lifeboat
2203	Shadow of a Doubt
2204	Saboteur
2205	Mr. & Mrs. Smith
2206	Guilty by Suspicion
2207	Jamaica Inn
2208	The Lady Vanishes
2209	Young and Innocent
2210	Sabotage
2211	Secret Agent
2212	The Man Who Knew Too Much
2214	Number Seventeen
2215	Rich and Strange
2216	The Skin Game
2218	Juno and the Paycock
2219	A Perfect Murder
2220	The Manxman
2221	Blackmail
2222	Champagne
2223	The Farmer's Wife
2225	Easy Virtue
2226	The Ring
2227	The Lodger
2229	The Pleasure Garden
2231	Rounders
2232	Cube
2233	Digging to China
2234	Kinsey
2235	One Man's Hero
2236	Simon Birch
2237	Without Limits
2238	Pasqualino Settebellezze
2239	Travolti da un insolito destino nell'azzurro mare d'agosto
2240	My Bodyguard
2241	Class
2242	Grandview, U.S.A.
2243	Broadcast News
2244	The Allnighter
2245	Working Girl
2246	Stars and Bars
2247	Married to the Mob
2248	Say Anything...
2249	My Blue Heaven
2250	Men Don't Leave
2251	The Cabinet of Dr. Ramirez
2252	"Heroes"
2253	Toys
2255	Young Doctors in Love
2256	Parasite
2257	No Small Affair
2258	Shao Lin san shi liu fang
2259	Blame It on Rio
2260	Filth and Wisdom
2261	One Crazy Summer
2262	Last Night
2263	The Seventh Sign
2264	We're No Angels
2265	Nothing But Trouble
2266	The Butcher's Wife
2267	Mortal Thoughts
2268	A Few Good Men
2269	Indecent Proposal
2270	A Century of Cinema
2271	Permanent Midnight
2272	One True Thing
2273	Rush Hour
2275	Six-String Samurai
2276	A Soldier's Daughter Never Cries
2278	Ronin
2279	Urban Legend
2280	Clay Pigeons
2281	Snitch
2282	Pecker
2283	The Sheltering Sky
2284	Bandit Queen
2285	If....
2286	The Fiendish Plot of Dr. Fu Manchu
2287	Ils
2288	The Thing
2289	The Player
2290	Stardust Memories
